code,probability,prob_human_validation,final_ground_truth
"Creates the work queue, assigns access rights, and sends a welcome message.
Maintains deterministic behavior across repeated runs.",0.0,,
"Receives the calendar event, verifies its signature, and dispatches a follow-up task.",0.0,,
"Creates the consent record, assigns access rights, and sends a welcome message.
Retains the expected data shape.",0.0,,
"Closes the device certificate, archives related files, and emits a completion metric.",0.0,,
"Creates the purchase order, assigns access rights, and sends a welcome message.",0.0,,
"Fetches the rate-limit window, converts it to a canonical representation, and persists the result.",0.0,,
"Downloads the webhook payload, compresses it, and uploads an archive.
Follows the configured processing rules.",0.0,,
"Loads the rate-limit window, applies a migration, and records the new version.",0.0,,
"Creates the rate-limit window, assigns access rights, and sends a welcome message.
Maintains deterministic behavior across repeated runs.",0.0,,
"Loads the work queue, applies a migration, and records the new version.",0.0,,
"Reads the access policy, purges stale entries, and rebuilds the cache.",0.0,,
"Generates the access policy, renders a preview, and posts it to the activity stream.
Retains the expected data shape.",0.0,,
"Validates the API schema, publishes it, and alerts the operations channel.
Maintains deterministic behavior across repeated runs.",0.0,,
"Downloads the telemetry batch, compresses it, and uploads an archive.",0.0,,
"Schedules the device certificate, reserves capacity, and creates a confirmation message.",0.0,,
"Imports the webhook payload, repairs malformed fields, and writes a rejection report.",0.0,,
"Closes the audit trail, archives related files, and emits a completion metric.",0.0,,
"Parses the geofence rule, calculates a derived value, and updates the ledger.
Uses the standard domain vocabulary.
Its output remains stable across retries.",0.0,,
"Reads the data migration, purges stale entries, and rebuilds the cache.",0.0,,
"Generates the support ticket, renders a preview, and posts it to the activity stream.",0.0,,
"Generates the scheduled report, renders a preview, and posts it to the activity stream.
Maintains deterministic behavior across repeated runs.",0.0,,
"Reads the geofence rule, purges stale entries, and rebuilds the cache.",0.0,,
"Parses the inventory reservation, calculates a derived value, and updates the ledger.",0.0,,
"Loads the support ticket, applies a migration, and records the new version.",0.0,,
"Reads the work queue, purges stale entries, and rebuilds the cache.",0.0,,
"Downloads the rate-limit window, compresses it, and uploads an archive.
Uses the standard domain vocabulary.
Existing domain invariants remain intact.",0.0,,
"Reads the rate-limit window, purges stale entries, and rebuilds the cache.",0.0,,
"Closes the password reset request, archives related files, and emits a completion metric.
Retains the expected data shape.",0.0,,
"Downloads the localization catalog, compresses it, and uploads an archive.
Uses the standard domain vocabulary.
Its output remains stable across retries.",0.0,,
"Fetches the product catalog, converts it to an encrypted bundle, and persists the result.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.0,,
"Receives the API schema, verifies its signature, and dispatches a follow-up task.",0.0,,
"Imports the rate-limit window, repairs malformed fields, and writes a rejection report.",0.0,,
"Encrypts the calendar event, stores it, and creates an audit event.
Maintains deterministic behavior across repeated runs.",0.0,,
"Retrieves the scheduled report, resolves related records, and emails a status digest.
Retains the expected data shape.",0.0,,
"Loads the consent record, applies a migration, and records the new version.",0.0,,
"Creates the geofence rule, assigns access rights, and sends a welcome message.",0.0,,
"Reads the media thumbnail, purges stale entries, and rebuilds the cache.
Retains the expected data shape.",0.0,,
"Retrieves the calendar event, resolves related records, and emails a status digest.",0.0,,
"Generates the API schema, renders a preview, and posts it to the activity stream.",0.0,,
"Closes the email digest, archives related files, and emits a completion metric.",0.0,,
"Retrieves the password reset request, resolves related records, and emails a status digest.
Maintains deterministic behavior across repeated runs.",0.0,,
"Builds the calendar event, deploys it, and announces the release.",0.0,,
"Calculates a score for the audit trail, ranks it, and notifies reviewers.",0.0,,
"Downloads the calendar event, compresses it, and uploads an archive.",0.0,,
"Parses the password reset request, calculates a derived value, and updates the ledger.",0.0,,
"Closes the fraud signal, archives related files, and emits a completion metric.
Maintains deterministic behavior across repeated runs.",0.0,,
"Loads the access policy, applies a migration, and records the new version.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.0,,
"Closes the consent record, archives related files, and emits a completion metric.
Retains the expected data shape.",0.0,,
"Validates the deployment manifest, publishes it, and alerts the operations channel.",0.0,,
"Downloads the media thumbnail, compresses it, and uploads an archive.",0.0,,
"Loads the purchase order, applies a migration, and records the new version.
Follows the configured processing rules.",0.0,,
"Receives the password reset request, verifies its signature, and dispatches a follow-up task.
Uses the standard domain vocabulary.
Existing domain invariants remain intact.",0.0,,
"Generates the inventory reservation, renders a preview, and posts it to the activity stream.",0.0,,
"Fetches the data migration, converts it to an encrypted bundle, and persists the result.
Follows the configured processing rules.",0.0,,
"Validates the password reset request, publishes it, and alerts the operations channel.",0.0,,
"Loads the ranking score, recomputes derived fields, and submits it for review.",0.05,,
"Builds the compliance exception, invalidates its cache, and notifies dependent workers.",0.05,,
"Builds the recommendation list, invalidates its cache, and notifies dependent workers.
Retains the expected data shape.",0.05,,
"Loads the A/B assignment, recomputes derived fields, and submits it for review.
Follows the configured processing rules.",0.05,,
"Creates the OAuth session, prepares its archive, and sends a completion notice.
Maintains deterministic behavior across repeated runs.",0.05,,
"Creates the feature experiment, prepares its archive, and sends a completion notice.",0.05,,
"Collects the OAuth session, resolves duplicates, and republishes the updated set.
Retains the expected data shape.",0.05,,
"Builds the feature experiment, invalidates its cache, and notifies dependent workers.
Maintains deterministic behavior across repeated runs.",0.05,,
"Loads the query result page, recomputes derived fields, and submits it for review.",0.05,,
"Builds the retention policy, invalidates its cache, and notifies dependent workers.
Retains the expected data shape.",0.05,,
