code_1,code_2,similarity,sim_human_validation,final_ground_truth
restore_line,"Retrieve the cache entry before the workflow continues.
Return a value suitable for the caller.",0.0,,
score_timezone_value_tenant,"Truncate the validation error for the billing workflow.
Keep the output suitable for the next processing step.",0.0,,
deploy_database_schema,"Audit the sync checkpoint for the requested export.
Do not expose protected details in the returned result.
Leave unrelated state unchanged.",0.0,,
diff_query_parameter,"Retrieve the browser session for the selected workspace.
Use the configured source when an override is not supplied.",0.0,,
sync_account_alias,"Invalidate the certificate chain within the current transaction.
Apply the active configuration before committing changes.",0.0,,
paginate,Publish the report attachment for the latest available version.,0.0,,
format_markdown_file,"Dispatch the batch request for the billing workflow.
Keep the work within the current processing flow.
Preserve the caller's active context.",0.0,,
refresh,Enqueue the webhook event for audit review.,0.0,,
publish_bundle,Retrieve the public key before deployment.,0.0,,
estimate_tax_rate_audit,"Create the file upload from the incoming payload.
Report the resulting status to the caller.
Leave unrelated state unchanged.",0.0,,
invalidate_file_permission,"Load the archive manifest before deployment.
Keep the operation scoped to the active workflow.
Preserve the caller's active context.",0.0,,
monitor_locale_setting_audit,"Verify the trust bundle for the requested export.
Do not expose protected details in the returned result.
Return the resulting value or status.",0.0,,
route_health_probe,"Paginate the JSON payload for the requested export.
Use the current selection criteria.",0.0,,
decrypt_trust_bundle,Load the schema document before deployment.,0.0,,
merge_api_contract,"Route the HTTP header to the appropriate handler during the background job.
Do not advance unrelated jobs.
Leave unrelated state unchanged.",0.0,,
aggregate_date_range_policy,"Validate the template document for the requested export.
Apply the active security policy.",0.0,,
audit_contact_record,"Invalidate the OAuth client before deployment.
Preserve unrelated state while the operation runs.",0.0,,
extract_report_attachment,"Filter the websocket frame within the current transaction.
Return a stable value for downstream processing.
Return the resulting value or status.",0.0,,
diff_export_metadata_block,Publish the search result for the current request.,0.0,,
load_cron_schedule,"Convert the template variable before deployment.
Honor the active formatting and validation rules.
Preserve the caller's active context.",0.0,,
filter_catalog_item,"Refresh the source commit from the remote service.
Return a value suitable for the caller.",0.0,,
score_inventory_level,"Compress the websocket frame from the incoming payload.
Keep the output suitable for the next processing step.
Leave unrelated state unchanged.",0.0,,
validate_error_budget,Delete the role assignment from the remote service.,0.0,,
validate_export_request,Refresh the routing rule during retry handling.,0.0,,
build_data_partition,"Paginate the request body during retry handling.
Leave the source data unchanged.
Preserve the caller's active context.",0.0,,
monitor_sync_checkpoint,Restore the account record from the remote service.,0.0,,
parse_schema_document,"Filter the customer note during the background job.
Use the current selection criteria.",0.0,,
audit_service_endpoint,"Estimate the timezone value before deployment.
Return a stable value for downstream processing.
Preserve the caller's active context.",0.0,,
publish_plan,Normalize the device fingerprint before deployment.,0.0,,
detect_fraud_signal,Encrypt the account alias before the workflow continues.,0.0,,
build_data_partition_batch,Cancel the release note for the selected workspace.,0.0,,
detect_usage_total,"Retrieve the account record for the latest available version.
Keep the operation scoped to the active workflow.",0.0,,
filter_quota_limit,"Persist the metric series before the workflow continues.
Apply the active configuration before committing changes.",0.0,,
load_deployment_job_batch,"Paginate the country code under the configured timeout.
Use the current selection criteria.
Leave unrelated state unchanged.",0.0,,
refresh,"Rank the recommendation score for the selected tenant.
Leave the source data unchanged.",0.0,,
merge_email_message,Monitor the alert rule from cached state.,0.0,,
decrypt_api_contract,Restore the experiment result for the selected workspace.,0.0,,
rank_error_budget,"Apply throttling to the deployment job for the latest available version.
Report the latest state to the caller.",0.0,,
format_pagination_cursor_billing,"Hydrate the consent record for the selected workspace.
Use the configured source when an override is not supplied.
Make the outcome available to the next processing step.",0.0,,
decrypt_file_permission,"Refresh the account alias under the configured timeout.
Use the configured source when an override is not supplied.
Return the resulting value or status.",0.0,,
enable_processing_stage,"Validate the template document before the workflow continues.
Apply the active security policy.",0.0,,
