memory_0,user_prompt_0,memory_1,user_prompt_1,similarity_score
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 면접],아 떨린다,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 면접],나 잘 말 못하는데,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 친구랑 술자리],아 오늘 이따 저녁때 기대된다,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 친구랑 치맥],오늘 뭐 입고 나갈까?,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 친구랑 치맥],로라야 치킨집 하나 추천해줘,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 생일],로라야 안녕?,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 일정: 장미 구경],어디로 놀러가는 게 좋지,0.8795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 키보드 소개],정말 번쩍번쩍하고 멋지지 않아?,0.3699
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 오로라 만나고 싶음],다음 주말은 괜찮아?,0.1833
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 오로라 만나고 싶음],우리 언제 만나는게 좋을까,0.1833
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 오로라 만나고 싶음],다음주 금요일 어때? 불금이잖아!,0.1833
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 오로라 만나고 싶음],로라야 언제쯤 시간 돼?,0.1833
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 오로라 만나고 싶음],로라야 너 논문 발표 언제라고 했지?,0.1833
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 힘듦],로라야 나 응원해 줘,0.6625
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 쉬고 싶음],아 그냥 누워 있고 싶다,0.2795
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 기분 상태: 짱],오늘 당일치기로 근교 여행 가보고 싶은데,0.8773
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 케이크 주문],아 빨리 먹어 보고 싶어,0.3681
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 짜증],로라야 나 기분 풀어 줘,0.5716
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 떨림],로라야 나 뭐 해야지 좀 풀릴까,0.5452
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 책 구매],로라야 너도 한번 읽어 보고 싶어?,0.3647
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 공연 보고 싶음],티켓 예매 결국 실패했어,0.3241
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 가수 공연 보고 싶음],아 이거 티켓팅 꼭 성공해야 하는데,0.2258
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 드라이브],아 날씨 진짜 좋다,0.4783
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 드라이브],저기 산 보이는 거 봐,0.4783
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 일에 너무 집중],아 오늘 왜 이렇게 일이 잘 될까,0.2712
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 아무것도 안하고 싶음],그냥 게임이나 할까,0.12
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 자격증 시험 걱정],로라야 시험 때문에 진짜 시간이 너무 느리게 흘러,0.1346
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 빙수 상상],카페 가서 먹고 싶은데 그럴 시간이 없네,0.3443
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 걱정],로라야 나 지금 기분 알지?,0.5446
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[상태: 뭐 먹을지 고민],친구가 빨리 음식 고르래,0.1199
[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,[오늘 요리: 파스타],아 오늘 저녁 진짜 기대된다,0.8131
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[롤 티어: 브론즈],나 롤 티어 올랐다!,0.6138
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 비],아 오늘 약속 있는데 어떡하지?,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 구름 조금],오늘 뭐하지,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 구름 조금],오늘 뭐 하면 좋을까,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 구름 조금],오늘 공원 가볼까 한번,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 맑음],기분 좋은 날이네,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 맑음],로라야 오늘 공원에 사람 많을까?,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 좋음],아 진짜 오늘 화창하다,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 흐림],아 오늘 나가지 말까?,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 눈],오늘 출근길 어떡하지?,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 날씨: 눈],오늘 약속 있는데 늦지는 않을까?,1.0
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 날씨: 비],내일 약속 있는데,0.818
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[지금 있는 곳: 집],아 뭐 하지?,0.4814
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[가고 싶은 곳: 카페],로라야 오 나 드디어 쿠폰 생겼어,0.2071
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[먹고 싶은 음식: 돼지고기],로라야 나 드디어 고기 먹었어,0.1357
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[먹고 있는 음식: 아메리카노],아 이제 살 것 같다,0.1799
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 음식: 삼겹살],맛집 추천해 줘!,0.4556
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 음식: 크림빵],저기 앞에 베이커리 있는데,0.4556
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 커피: 라떼],로라야 나 오늘 친구랑 카페 가는데,0.4556
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 꽃: 벚꽃],로라야 나 내일 꽃놀이 간다,0.5992
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 꽃: 개나리],나 내일 꽃 보러 간다! ㅎㅎ,0.5992
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 꽃: 목련],내일 나들이 가는데 같이 갈래?,0.5992
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 로제],로라야 오늘 신나는 곡 하나 듣고 싶은데,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 아이유],로라야 노래 추천해 줘,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 블랙핑크],로라야 나 노래 추천해 줄 수 있어?,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 트와이스],나 노래 듣고 싶어!,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 방탄소년단],노래 좀 추천해 줘~,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 가수: 에스파],이런 분위기에 어울리는 노래 뭘까,0.3505
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 과목: 수학],로라야 미분방정식 어렵지 않아?,0.583
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 과목: 국어],내일 국어 시험인데 떨린다!,0.583
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[좋아하는 과목: 영어],내일 영어 말하기 대회야,0.583
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 여행],오늘 저녁때 친구 만나기로 했는데,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 면접],아 떨린다 오늘 어떻게 잠들지?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 술 약속],모레 아침에 어떻게 출근하지?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 회식],내일 친구랑 약속 취소해야 할까?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 회식],나 술 약한데 어떡하지?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 회식],부장님이 또 노잼 개그 하는거 아니야?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 자격증 시험],오늘 뭐 해야 할까?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 코딩 테스트],아 알고리즘 복습 좀 하고 자야겠다,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 추석 연휴],로라야 내일 뭐하지?,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 추석 연휴],아 진짜 놀 생각 하니까 설렌다,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[내일 일정: 친구 만남],로라야 옷 어떤 색 입고 나갈까,0.7512
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 발표],나 발표 잘 할 수 있을까?,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 발표],로라야 나 떨려,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 발표],나 응원해줘,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 발표],진짜 오늘 하루에 인생을 다 걸었어,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 면접],나 잘할 수 있겠지?,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 면접],아 떨린다,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 면접],나 잘 말 못하는데,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 친구랑 술자리],아 오늘 이따 저녁때 기대된다,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 친구랑 치맥],오늘 뭐 입고 나갈까?,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 친구랑 치맥],로라야 치킨집 하나 추천해줘,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 생일],로라야 안녕?,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 일정: 장미 구경],어디로 놀러가는 게 좋지,0.8795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 키보드 소개],정말 번쩍번쩍하고 멋지지 않아?,0.3699
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 오로라 만나고 싶음],다음 주말은 괜찮아?,0.1833
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 오로라 만나고 싶음],우리 언제 만나는게 좋을까,0.1833
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 오로라 만나고 싶음],다음주 금요일 어때? 불금이잖아!,0.1833
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 오로라 만나고 싶음],로라야 언제쯤 시간 돼?,0.1833
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 오로라 만나고 싶음],로라야 너 논문 발표 언제라고 했지?,0.1833
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 힘듦],로라야 나 응원해 줘,0.6625
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 쉬고 싶음],아 그냥 누워 있고 싶다,0.2795
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 기분 상태: 짱],오늘 당일치기로 근교 여행 가보고 싶은데,0.8773
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 케이크 주문],아 빨리 먹어 보고 싶어,0.3681
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 짜증],로라야 나 기분 풀어 줘,0.5716
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 떨림],로라야 나 뭐 해야지 좀 풀릴까,0.5452
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 책 구매],로라야 너도 한번 읽어 보고 싶어?,0.3647
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 공연 보고 싶음],티켓 예매 결국 실패했어,0.3241
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 가수 공연 보고 싶음],아 이거 티켓팅 꼭 성공해야 하는데,0.2258
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 드라이브],아 날씨 진짜 좋다,0.4783
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 드라이브],저기 산 보이는 거 봐,0.4783
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 일에 너무 집중],아 오늘 왜 이렇게 일이 잘 될까,0.2712
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 아무것도 안하고 싶음],그냥 게임이나 할까,0.12
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 자격증 시험 걱정],로라야 시험 때문에 진짜 시간이 너무 느리게 흘러,0.1346
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 빙수 상상],카페 가서 먹고 싶은데 그럴 시간이 없네,0.3443
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 걱정],로라야 나 지금 기분 알지?,0.5446
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[상태: 뭐 먹을지 고민],친구가 빨리 음식 고르래,0.1199
[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,[오늘 요리: 파스타],아 오늘 저녁 진짜 기대된다,0.8131
[오늘 날씨: 구름 조금],오늘 뭐하지,[롤 티어: 브론즈],나 롤 티어 올랐다!,0.6138
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 비],아 오늘 약속 있는데 어떡하지?,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 비],로라야 이런 날에는 뭐 먹을까,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 비],오늘 같은 날 분위기 살리는 음식 추천해줘,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 구름 조금],오늘 뭐하지,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 구름 조금],오늘 뭐 하면 좋을까,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 구름 조금],오늘 공원 가볼까 한번,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 맑음],기분 좋은 날이네,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 맑음],로라야 오늘 공원에 사람 많을까?,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 좋음],아 진짜 오늘 화창하다,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 흐림],아 오늘 나가지 말까?,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 눈],오늘 출근길 어떡하지?,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[오늘 날씨: 눈],오늘 약속 있는데 늦지는 않을까?,1.0
[오늘 날씨: 구름 조금],오늘 뭐하지,[내일 날씨: 비],내일 약속 있는데,0.818
[오늘 날씨: 구름 조금],오늘 뭐하지,[지금 있는 곳: 집],아 뭐 하지?,0.4814
[오늘 날씨: 구름 조금],오늘 뭐하지,[가고 싶은 곳: 카페],로라야 오 나 드디어 쿠폰 생겼어,0.2071
[오늘 날씨: 구름 조금],오늘 뭐하지,[먹고 싶은 음식: 돼지고기],로라야 나 드디어 고기 먹었어,0.1357
